 Love_out_fail_model                                                              REF PER =   1.0 SECS


  LEVEL    RADIUS        RHO         VPV         VPH         VSV         VSH         ETA         QMU         QKAP
    0 T  327   0.2271302        36.14889        27.66337        4.030993        472.8505      -0.3187902E-07
    0 T  328   0.2277633        36.24965        27.58647        4.030221        474.6765      -0.3166822E-07
    0 T  329   0.2283963        36.35039        27.51002        4.029465        476.4854      -0.3145756E-07
    0 T  330   0.2290291        36.45112        27.43400        4.028725        478.2773      -0.3124700E-07
    0 T  331   0.2296619        36.55182        27.35842        4.028000        480.0522      -0.3103672E-07
    0 T  332   0.2302945        36.65251        27.28326        4.027290        481.8103      -0.3082669E-07
    0 T  333   0.2309270        36.75318        27.20853        4.026595        483.5516      -0.3062831E-07
    0 T  334   0.2315594        36.85383        27.13422        4.025914        485.2761      -0.3042300E-07
    0 T  335   0.2321917        36.95446        27.06033        4.025248        486.9841      -0.3021400E-07
    0 T  336   0.2328239        37.05508        26.98685        4.024596        488.6754      -0.3000540E-07
    0 T  337   0.2334560        37.15568        26.91378        4.023957        490.3504      -0.2979723E-07
    0 T  338   0.2340880        37.25627        26.84112        4.023332        492.0090      -0.2961235E-07
    0 T  339   0.2347199        37.35684        26.76886        4.022721        493.6513      -0.2940512E-07
    0 T  340   0.2353517        37.45739        26.69700        4.022122        495.2775      -0.2919843E-07
    0 T  341   0.2359834        37.55793        26.62554        4.021536        496.8876      -0.2899228E-07
    0 T  342   0.2366150        37.65845        26.55446        4.020963        498.4818      -0.2878273E-07
    0 T  343   0.2372466        37.75896        26.48378        4.020401        500.0601      -0.2857792E-07
    0 T  344   0.2378780        37.85946        26.41348        4.019852        501.6227      -0.2837711E-07
    0 T  345   0.2385093        37.95994        26.34356        4.019315        503.1697      -0.2813960E-07
    0 T  346   0.2391406        38.06041        26.27402        4.018789        504.7011      -0.2793646E-07
    0 T  347   0.2397718        38.16086        26.20486        4.018275        506.2172      -0.2773400E-07
    0 T  348   0.2404029        38.26131        26.13607        4.017772        507.7179      -0.2752508E-07
    0 T  349   0.2410339        38.36173        26.06764        4.017280        509.2034      -0.2733109E-07
    0 T  350   0.2416648        38.46215        25.99959        4.016799        510.6739      -0.2713670E-07
    0 T  351   0.2422957        38.56256        25.93189        4.016328        512.1295      -0.2692452E-07
    0 T  352   0.2429265        38.66295        25.86455        4.015868        513.5702      -0.2672259E-07
    0 T  353   0.2435572        38.76333        25.79758        4.015418        514.9962      -0.2654328E-07
    0 T  354   0.2441878        38.86370        25.73095        4.014977        516.4075      -0.2633751E-07
    0 T  355   0.2448184        38.96406        25.66468        4.014547        517.8044      -0.2616069E-07
    0 T  356   0.2454489        39.06441        25.59875        4.014126        519.1870      -0.2596529E-07
    0 T  357   0.2460794        39.16475        25.53317        4.013715        520.5552      -0.2577075E-07
    0 T  358   0.2467097        39.26508        25.46793        4.013313        521.9094      -0.2557707E-07
    0 T  359   0.2473401        39.36539        25.40302        4.012920        523.2496      -0.2535549E-07
    0 T  360   0.2479703        39.46570        25.33846        4.012536        524.5758      -0.2516351E-07
    0 T  361   0.2486005        39.56600        25.27423        4.012161        525.8883      -0.2497508E-07
    0 T  362   0.2492306        39.66629        25.21033        4.011795        527.1872      -0.2478495E-07
    0 T  363   0.2498607        39.76657        25.14675        4.011437        528.4726      -0.2459575E-07
    0 T  364   0.2504907        39.86684        25.08351        4.011087        529.7445      -0.2440750E-07
    0 T  365   0.2511207        39.96710        25.02058        4.010745        531.0032      -0.2422020E-07
    0 T  366   0.2517506        40.06735        24.95798        4.010412        532.2486      -0.2403389E-07
    0 T  367   0.2523804        40.16760        24.89569        4.010086        533.4811      -0.2384853E-07
    0 T  368   0.2530102        40.26783        24.83372        4.009768        534.7006      -0.2366415E-07
    0 T  369   0.2536400        40.36806        24.77206        4.009457        535.9074      -0.2348576E-07
    0 T  370   0.2542697        40.46828        24.71071        4.009154        537.1014      -0.2331490E-07
    0 T  371   0.2548994        40.56849        24.64967        4.008859        538.2829      -0.2312796E-07
    0 T  372   0.2555290        40.66870        24.58894        4.008570        539.4519      -0.2294757E-07
    0 T  373   0.2561585        40.76890        24.52850        4.008288        540.6087      -0.2278104E-07
    0 T  374   0.2567881        40.86909        24.46837        4.008014        541.7532      -0.2259533E-07
    0 T  375   0.2574175        40.96927        24.40854        4.007746        542.8856      -0.2242653E-07
    0 T  376   0.2580470        41.06945        24.34900        4.007485        544.0060      -0.2225081E-07
    0 T  377   0.2586764        41.16962        24.28976        4.007230        545.1146      -0.2207612E-07
    0 T  378   0.2593057        41.26978        24.23080        4.006982        546.2115      -0.2189729E-07
    0 T  379   0.2599350        41.36994        24.17214        4.006740        547.2967      -0.2172075E-07
    0 T  380   0.2605643        41.47009        24.11376        4.006504        548.3704      -0.2154853E-07
    0 T  381   0.2611935        41.57024        24.05567        4.006274        549.4327      -0.2138273E-07
    0 T  382   0.2618227        41.67038        23.99786        4.006051        550.4838      -0.2121259E-07
    0 T  383   0.2624519        41.77052        23.94033        4.005833        551.5236      -0.2104350E-07
    0 T  384   0.2630810        41.87064        23.88308        4.005621        552.5524      -0.2087052E-07
    0 T  385   0.2637101        41.97077        23.82611        4.005414        553.5703      -0.2070350E-07
    0 T  386   0.2643392        42.07089        23.76941        4.005213        554.5773      -0.2053754E-07
    0 T  387   0.2649682        42.17100        23.71298        4.005018        555.5737      -0.2037264E-07
    0 T  388   0.2655972        42.27111        23.65682        4.004828        556.5594      -0.2020880E-07
    0 T  389   0.2662262        42.37121        23.60093        4.004643        557.5345      -0.2004665E-07
    0 T  390   0.2668551        42.47131        23.54531        4.004463        558.4993      -0.1988489E-07
    0 T  391   0.2674840        42.57141        23.48994        4.004288        559.4538      -0.1972328E-07
    0 T  392   0.2681129        42.67150        23.43485        4.004119        560.3982      -0.1956362E-07
    0 T  393   0.2687418        42.77158        23.38001        4.003954        561.3324      -0.1940501E-07
    0 T  394   0.2693706        42.87166        23.32543        4.003794        562.2567      -0.1924746E-07
    0 T  395   0.2699994        42.97174        23.27111        4.003639        563.1711      -0.1909098E-07
    0 T  396   0.2706282        43.07182        23.21704        4.003488        564.0757      -0.1893554E-07
    0 T  397   0.2712570        43.17189        23.16322        4.003342        564.9707      -0.1878115E-07
    0 T  398   0.2718857        43.27195        23.10966        4.003201        565.8561      -0.1862782E-07
    0 T  399   0.2725144        43.37201        23.05634        4.003063        566.7320      -0.1847553E-07
    0 T  400   0.2731431        43.47207        23.00327        4.002931        567.5986      -0.1832429E-07
    0 T  401   0.2737718        43.57213        22.95045        4.002802        568.4560      -0.1817410E-07
    0 T  402   0.2744004        43.67218        22.89787        4.002677        569.3041      -0.1802495E-07
    0 T  403   0.2750290        43.77223        22.84553        4.002557        570.1432      -0.1787685E-07
    0 T  404   0.2756577        43.87228        22.79344        4.002441        570.9734      -0.1772978E-07
    0 T  405   0.2762862        43.97232        22.74158        4.002328        571.7946      -0.1758375E-07
    0 T  406   0.2769148        44.07236        22.68996        4.002220        572.6071      -0.1743875E-07
    0 T  407   0.2775434        44.17240        22.63857        4.002115        573.4109      -0.1729367E-07
    0 T  408   0.2781719        44.27244        22.58742        4.002014        574.2061      -0.1715077E-07
    0 T  409   0.2788004        44.37247        22.53650        4.001917        574.9929      -0.1700888E-07
    0 T  410   0.2794289        44.47250        22.48581        4.001823        575.7712      -0.1686802E-07
    0 T  411   0.2800574        44.57253        22.43534        4.001733        576.5412      -0.1672817E-07
    0 T  412   0.2806859        44.67255        22.38511        4.001646        577.3029      -0.1658934E-07
    0 T  413   0.2813144        44.77258        22.33510        4.001563        578.0566      -0.1645152E-07
    0 T  414   0.2819428        44.87260        22.28532        4.001483        578.8021      -0.1631471E-07
    0 T  415   0.2825713        44.97262        22.23575        4.001407        579.5398      -0.1617891E-07
    0 T  416   0.2831997        45.07263        22.18641        4.001333        580.2695      -0.1604410E-07
    0 T  417   0.2838281        45.17265        22.13729        4.001263        580.9915      -0.1591029E-07
    0 T  418   0.2844565        45.27266        22.08839        4.001196        581.7057      -0.1577748E-07
    0 T  419   0.2850849        45.37267        22.03970        4.001132        582.4124      -0.1564565E-07
    0 T  420   0.2857133        45.47268        21.99122        4.001071        583.1115      -0.1551481E-07
    0 T  421   0.2863417        45.57269        21.94297        4.001013        583.8031      -0.1538495E-07
    0 T  422   0.2869700        45.67270        21.89492        4.000958        584.4874      -0.1525606E-07
    0 T  423   0.2875984        45.77271        21.84708        4.000906        585.1644      -0.1513677E-07
    0 T  424   0.2882267        45.87271        21.79945        4.000857        585.8341      -0.1499257E-07
    0 T  425   0.2888551        45.97271        21.75203        4.000810        586.4968      -0.1487598E-07
    0 T  426   0.2894834        46.07271        21.70482        4.000767        587.1524      -0.1475094E-07
    0 T  427   0.2901117        46.17272        21.65781        4.000725        587.8010      -0.1462686E-07
    0 T  428   0.2907400        46.27272        21.61101        4.000687        588.4427      -0.1450372E-07
    0 T  429   0.2913684        46.37271        21.56441        4.000651        589.0776      -0.1438152E-07
    0 T  430   0.2919967        46.47271        21.51800        4.000618        589.7057      -0.1426027E-07
    0 T  431   0.2926250        46.57271        21.47180        4.000587        590.3272      -0.1413995E-07
    0 T  432   0.2932533        46.67270        21.42580        4.000558        590.9421      -0.1402056E-07
    0 T  433   0.2938815        46.77270        21.37999        4.000532        591.5504      -0.1390210E-07
    0 T  434   0.2945098        46.87270        21.33438        4.000509        592.1523      -0.1378456E-07
    0 T  435   0.2951381        46.97269        21.28897        4.000487        592.7478      -0.1366793E-07
    0 T  436   0.2957664        47.07268        21.24374        4.000468        593.3370      -0.1355221E-07
    0 T  437   0.2963947        47.17268        21.19871        4.000451        593.9199      -0.1343740E-07
    0 T  438   0.2970229        47.27267        21.15387        4.000437        594.4967      -0.1332349E-07
    0 T  439   0.2976512        47.37266        21.10922        4.000424        595.0674      -0.1321047E-07
    0 T  440   0.2982795        47.47265        21.06476        4.000414        595.6320      -0.1309835E-07
    0 T  441   0.2989077        47.57264        21.02048        4.000406        596.1906      -0.1298711E-07
    0 T  442   0.2995360        47.67264        20.97639        4.000400        596.7434      -0.1287675E-07
    0 T  443   0.3001643        47.77263        20.93249        4.000395        597.2903      -0.1276726E-07
    0 T  444   0.3007925        47.87262        20.88877        4.000393        597.8314      -0.1265864E-07
    0 T  445   0.3014208        47.97261        20.84523        4.000393        598.3668      -0.1255089E-07
    0 T  446   0.3020491        48.07260        20.80187        4.000395        598.8966      -0.1244400E-07
    0 T  447   0.3026773        48.17259        20.75869        4.000398        599.4208      -0.1233796E-07
    0 T  448   0.3033056        48.27258        20.71569        4.000404        599.9395      -0.1223277E-07
    0 T  449   0.3039338        48.37257        20.67287        4.000411        600.4527      -0.1212842E-07
    0 T  450   0.3045621        48.47256        20.63023        4.000420        600.9605      -0.1202491E-07
    0 T  451   0.3051904        48.57256        20.58776        4.000431        601.4629      -0.1192224E-07
    0 T  452   0.3058186        48.67255        20.54546        4.000444        601.9601      -0.1182039E-07
    0 T  453   0.3064469        48.77254        20.50334        4.000458        602.4521      -0.1171936E-07
    0 T  454   0.3070752        48.87253        20.46139        4.000474        602.9389      -0.1161915E-07
    0 T  455   0.3077034        48.97252        20.41961        4.000491        603.4205      -0.1151976E-07
    0 T  456   0.3083317        49.07252        20.37800        4.000511        603.8972      -0.1142117E-07
    0 T  457   0.3089600        49.17251        20.33657        4.000531        604.3688      -0.1132337E-07
    0 T  458   0.3095883        49.27250        20.29529        4.000554        604.8355      -0.1122638E-07
    0 T  459   0.3102166        49.37250        20.25419        4.000577        605.2973      -0.1113018E-07
    0 T  460   0.3108449        49.47249        20.21325        4.000603        605.7543      -0.1103476E-07
    0 T  461   0.3114731        49.57249        20.17248        4.000630        606.2065      -0.1094012E-07
    0 T  462   0.3121014        49.67249        20.13187        4.000658        606.6540      -0.1084625E-07
    0 T  463   0.3127297        49.77248        20.09142        4.000688        607.0968      -0.1075316E-07
    0 T  464   0.3133580        49.87248        20.05114        4.000719        607.5350      -0.1066083E-07
    0 T  465   0.3139864        49.97248        20.01101        4.000751        607.9686      -0.1056926E-07
    0 T  466   0.3146147        50.07248        19.97105        4.000785        608.3977      -0.1047844E-07
    0 T  467   0.3152430        50.17248        19.93125        4.000820        608.8224      -0.1038837E-07
    0 T  468   0.3158713        50.27248        19.89160        4.000856        609.2426      -0.1029904E-07
    0 T  469   0.3164996        50.37248        19.85211        4.000894        609.6585      -0.1021045E-07
    0 T  470   0.3171280        50.47249        19.81278        4.000933        610.0700      -0.1012260E-07
    0 T  471   0.3177563        50.57249        19.77360        4.000973        610.4773      -0.1003547E-07
    0 T  472   0.3183847        50.67249        19.73457        4.001015        610.8803      -0.9949067E-08
    0 T  473   0.3190130        50.77250        19.69570        4.001057        611.2791      -0.9863378E-08
    0 T  474   0.3196414        50.87251        19.65698        4.001101        611.6739      -0.9778401E-08
    0 T  475   0.3202698        50.97251        19.61842        4.001146        612.0645      -0.9694132E-08
    0 T  476   0.3208981        51.07252        19.58000        4.001192        612.4511      -0.9610564E-08
    0 T  477   0.3215265        51.17253        19.54173        4.001239        612.8337      -0.9527693E-08
    0 T  478   0.3221549        51.27254        19.50362        4.001287        613.2124      -0.9445514E-08
    0 T  479   0.3227833        51.37256        19.46565        4.001337        613.5871      -0.9364021E-08
    0 T  480   0.3234117        51.47257        19.42782        4.001387        613.9580      -0.9283210E-08
    0 T  481   0.3240401        51.57259        19.39015        4.001439        614.3251      -0.9203076E-08
    0 T  482   0.3246685        51.67260        19.35262        4.001491        614.6883      -0.9123613E-08
    0 T  483   0.3252970        51.77262        19.31523        4.001544        615.0479      -0.9044816E-08
    0 T  484   0.3259254        51.87264        19.27799        4.001599        615.4037      -0.8966681E-08
    0 T  485   0.3265538        51.97266        19.24089        4.001654        615.7559      -0.8889203E-08
    0 T  486   0.3271823        52.07268        19.20393        4.001710        616.1045      -0.8812377E-08
    0 T  487   0.3278108        52.17270        19.16711        4.001768        616.4495      -0.8736197E-08
    0 T  488   0.3284392        52.27273        19.13043        4.001826        616.7909      -0.8660660E-08
    0 T  489   0.3290677        52.37275        19.09390        4.001885        617.1289      -0.8585760E-08
    0 T  490   0.3296962        52.47278        19.05750        4.001945        617.4634      -0.8511491E-08
    0 T  491   0.3303247        52.57281        19.02124        4.002006        617.7945      -0.8437850E-08
    0 T  492   0.3309532        52.67284        18.98512        4.002067        618.1222      -0.8364832E-08
    0 T  493   0.3315817        52.77287        18.94913        4.002130        618.4465      -0.8298131E-08
    0 T  494   0.3322103        52.87290        18.91328        4.002193        618.7676      -0.8226361E-08
    0 T  495   0.3328388        52.97294        18.87756        4.002257        619.0853      -0.8155199E-08
    0 T  496   0.3334673        53.07297        18.84198        4.002322        619.3999      -0.8084641E-08
    0 T  497   0.3340959        53.17301        18.80653        4.002387        619.7112      -0.8014683E-08
    0 T  498   0.3347245        53.27305        18.77122        4.002454        620.0194      -0.7945318E-08
    0 T  499   0.3353530        53.37309        18.73603        4.002521        620.3244      -0.7876544E-08
    0 T  500   0.3359816        53.47314        18.70098        4.002589        620.6264      -0.7808354E-08
    0 T  501   0.3366102        53.57318        18.66606        4.002657        620.9252      -0.7740745E-08
    0 T  502   0.3372388        53.67323        18.63126        4.002727        621.2211      -0.7673712E-08
    0 T  503   0.3378675        53.77328        18.59660        4.002797        621.5139      -0.7607251E-08
    0 T  504   0.3384961        53.87332        18.56206        4.002867        621.8038      -0.7541357E-08
    0 T  505   0.3391247        53.97338        18.52765        4.002938        622.0908      -0.7476025E-08
    0 T  506   0.3397534        54.07343        18.49337        4.003010        622.3749      -0.7411252E-08
    0 T  507   0.3403820        54.17348        18.45922        4.003083        622.6561      -0.7347031E-08
    0 T  508   0.3410107        54.27354        18.42518        4.003156        622.9344      -0.7283361E-08
    0 T  509   0.3416394        54.37360        18.39128        4.003230        623.2100      -0.7220235E-08
    0 T  510   0.3422681        54.47366        18.35750        4.003304        623.4828      -0.7157650E-08
    0 T  511   0.3428968        54.57372        18.32384        4.003379        623.7528      -0.7095601E-08
    0 T  512   0.3435255        54.67379        18.29030        4.003455        624.0201      -0.7034084E-08
    0 T  513   0.3441543        54.77385        18.25689        4.003531        624.2848      -0.6967679E-08
    0 T  514   0.3447830        54.87392        18.22359        4.003608        624.5467      -0.6912628E-08
    0 T  515   0.3454118        54.97399        18.19042        4.003685        624.8061      -0.6852681E-08
    0 T  516   0.3460405        55.07406        18.15737        4.003763        625.0629      -0.6793250E-08
    0 T  517   0.3466693        55.17414        18.12443        4.003841        625.3171      -0.6734242E-08
    0 T  518   0.3472981        55.27421        18.09162        4.003920        625.5687      -0.6675758E-08
    0 T  519   0.3479269        55.37429        18.05892        4.003999        625.8178      -0.6610758E-08
    0 T  520   0.3485557        55.47437        18.02634        4.004079        626.0645      -0.6568007E-08
    0 T  521   0.3491846        55.57445        17.99388        4.004160        626.3087      -0.6494356E-08
    0 T  522   0.3498134        55.67453        17.96153        4.004240        626.5505      -0.6447033E-08
    0 T  523   0.3504423        55.77462        17.92930        4.004322        626.7898      -0.6399192E-08
    0 T  524   0.3510711        55.87471        17.89719        4.004403        627.0268      -0.6335635E-08
    0 T  525   0.3517000        55.97480        17.86518        4.004486        627.2614      -0.6280612E-08
    0 T  526   0.3523289        56.07489        17.83329        4.004568        627.4937      -0.6226107E-08
    0 T  527   0.3529578        56.17498        17.80152        4.004651        627.7237      -0.6180877E-08
    0 T  528   0.3535867        56.27508        17.76986        4.004735        627.9514      -0.6127490E-08
    0 T  529   0.3542157        56.37517        17.73830        4.004819        628.1768      -0.6074517E-08
    0 T  530   0.3548446        56.47527        17.70686        4.004903        628.4000      -0.6012704E-08
    0 T  531   0.3554736        56.57538        17.67553        4.004987        628.6211      -0.5960515E-08
    0 T  532   0.3561025        56.67548        17.64431        4.005073        628.8399      -0.5918504E-08
    0 T  533   0.3567315        56.77559        17.61320        4.005158        629.0566      -0.5857486E-08
    0 T  534   0.3573605        56.87569        17.58220        4.005244        629.2711      -0.5806579E-08
    0 T  535   0.3579895        56.97580        17.55131        4.005330        629.4835      -0.5756174E-08
    0 T  536   0.3586186        57.07592        17.52052        4.005416        629.6939      -0.5706206E-08
    0 T  537   0.3592476        57.17603        17.48985        4.005503        629.9021      -0.5656670E-08
    0 T  538   0.3598767        57.27615        17.45927        4.005590        630.1084      -0.5607564E-08
    0 T  539   0.3605057        57.37627        17.42881        4.005678        630.3126      -0.5558885E-08
    0 T  540   0.3611348        57.47639        17.39845        4.005766        630.5148      -0.5510627E-08
    0 T  541   0.3617639        57.57651        17.36819        4.005854        630.7150      -0.5462720E-08
    0 T  542   0.3623930        57.67664        17.33804        4.005942        630.9133      -0.5415296E-08
    0 T  543   0.3630221        57.77677        17.30800        4.006031        631.1096      -0.5368287E-08
    0 T  544   0.3636513        57.87690        17.27805        4.006120        631.3040      -0.5321684E-08
    0 T  545   0.3642804        57.97703        17.24821        4.006210        631.4965      -0.5275486E-08
    0 T  546   0.3649096        58.07716        17.21847        4.006299        631.6871      -0.5229690E-08
    0 T  547   0.3655387        58.17730        17.18884        4.006389        631.8759      -0.5184292E-08
    0 T  548   0.3661679        58.27744        17.15930        4.006479        632.0628      -0.5139289E-08
    0 T  549   0.3667971        58.37758        17.12986        4.006570        632.2480      -0.5094600E-08
    0 T  550   0.3674264        58.47772        17.10053        4.006660        632.4313      -0.5050377E-08
    0 T  551   0.3680556        58.57787        17.07129        4.006751        632.6128      -0.5006538E-08
    0 T  552   0.3686848        58.67802        17.04216        4.006842        632.7926      -0.4963082E-08
    0 T  553   0.3693141        58.77817        17.01312        4.006934        632.9707      -0.4920004E-08
    0 T  554   0.3699434        58.87832        16.98418        4.007025        633.1470      -0.4877301E-08
    0 T  555   0.3705727        58.97847        16.95534        4.007117        633.3216      -0.4834971E-08
    0 T  556   0.3712020        59.07863        16.92659        4.007209        633.4945      -0.4793009E-08
    0 T  557   0.3718313        59.17879        16.89795        4.007302        633.6658      -0.4751413E-08
    0 T  558   0.3724606        59.27895        16.86939        4.007394        633.8354      -0.4710180E-08
    0 T  559   0.3730900        59.37911        16.84094        4.007487        634.0034      -0.4669167E-08
    0 T  560   0.3737193        59.47928        16.81258        4.007580        634.1698      -0.4628650E-08
    0 T  561   0.3743487        59.57945        16.78431        4.007673        634.3345      -0.4588486E-08
    0 T  562   0.3749781        59.67962        16.75614        4.007766        634.4977      -0.4548673E-08
    0 T  563   0.3756075        59.77979        16.72806        4.007860        634.6593      -0.4509208E-08
    0 T  564   0.3762369        59.87997        16.70008        4.007953        634.8194      -0.4470087E-08
    0 T  565   0.3768664        59.98015        16.67218        4.008047        634.9779      -0.4431307E-08
    0 T  566   0.3774958        60.08033        16.64438        4.008141        635.1349      -0.4392867E-08
    0 T  567   0.3781253        60.18051        16.61668        4.008235        635.2905      -0.4357197E-08
    0 T  568   0.3787548        60.28069        16.58906        4.008330        635.4445      -0.4319440E-08
    0 T  569   0.3793843        60.38088        16.56153        4.008424        635.5971      -0.4282012E-08
    0 T  570   0.3800138        60.48107        16.53410        4.008519        635.7482      -0.4244989E-08
    0 T  571   0.3806433        60.58126        16.50675        4.008613        635.8978      -0.4208212E-08
    0 T  572   0.3812728        60.68145        16.47950        4.008708        636.0461      -0.4171757E-08
    0 T  573   0.3819024        60.78165        16.45233        4.008803        636.1929      -0.4135620E-08
    0 T  574   0.3825319        60.88185        16.42526        4.008898        636.3384      -0.4099800E-08
    0 T  575   0.3831615        60.98205        16.39827        4.008994        636.4825      -0.4064293E-08
    0 T  576   0.3837911        61.08225        16.37137        4.009089        636.6252      -0.4029097E-08
    0 T  577   0.3844207        61.18246        16.34455        4.009184        636.7665      -0.3994210E-08
    0 T  578   0.3850504        61.28267        16.31783        4.009280        636.9065      -0.3959627E-08
    0 T  579   0.3856800        61.38288        16.29119        4.009376        637.0452      -0.3925347E-08
    0 T  580   0.3863097        61.48309        16.26463        4.009471        637.1826      -0.3891367E-08
    0 T  581   0.3869393        61.58331        16.23817        4.009567        637.3187      -0.3857685E-08
    0 T  582   0.3875690        61.68353        16.21178        4.009663        637.4535      -0.3824298E-08
    0 T  583   0.3881987        61.78375        16.18549        4.009759        637.5870      -0.3791203E-08
    0 T  584   0.3888284        61.88397        16.15927        4.009856        637.7193      -0.3757492E-08
    0 T  585   0.3894582        61.98419        16.13315        4.009952        637.8504      -0.3724976E-08
    0 T  586   0.3900879        62.08442        16.10710        4.010048        637.9802      -0.3692746E-08
    0 T  587   0.3907177        62.18465        16.08114        4.010145        638.1088      -0.3660797E-08
    0 T  588   0.3913475        62.28488        16.05526        4.010241        638.2362      -0.3629129E-08
    0 T  589   0.3919773        62.38512        16.02946        4.010338        638.3624      -0.3597738E-08
    0 T  590   0.3926071        62.48536        16.00375        4.010434        638.4874      -0.3566623E-08
    0 T  591   0.3932369        62.58560        15.97812        4.010531        638.6113      -0.3540284E-08
    0 T  592   0.3938667        62.68584        15.95257        4.010628        638.7340      -0.3509726E-08
    0 T  593   0.3944966        62.78608        15.92710        4.010725        638.8555      -0.3479437E-08
    0 T  594   0.3951265        62.88633        15.90171        4.010821        638.9759      -0.3449412E-08
    0 T  595   0.3957563        62.98658        15.87640        4.010918        639.0953      -0.3419652E-08
    0 T  596   0.3963862        63.08683        15.85117        4.011015        639.2135      -0.3390152E-08
    0 T  597   0.3970161        63.18708        15.82602        4.011112        639.3306      -0.3360912E-08
    0 T  598   0.3976461        63.28734        15.80095        4.011209        639.4466      -0.3331928E-08
    0 T  599   0.3982760        63.38760        15.77596        4.011306        639.5615      -0.3303198E-08
    0 T  600   0.3989060        63.48786        15.75104        4.011404        639.6754      -0.3277949E-08
    0 T  601   0.3995360        63.58812        15.72621        4.011501        639.7882      -0.3249714E-08
    0 T  602   0.4001659        63.68839        15.70145        4.011598        639.9000      -0.3221726E-08
    0 T  603   0.4007960        63.78866        15.67677        4.011695        640.0108      -0.3193984E-08
    0 T  604   0.4014260        63.88893        15.65216        4.011792        640.1205      -0.3166485E-08
    0 T  605   0.4020560        63.98920        15.62764        4.011890        640.2292      -0.3139227E-08
    0 T  606   0.4026861        64.08948        15.60319        4.011987        640.3369      -0.3112209E-08
    0 T  607   0.4033161        64.18975        15.57881        4.012084        640.4437      -0.3085427E-08
    0 T  608   0.4039462        64.29004        15.55451        4.012181        640.5494      -0.3058881E-08
    0 T  609   0.4045763        64.39032        15.53029        4.012279        640.6542      -0.3032568E-08
    0 T  610   0.4052064        64.49060        15.50613        4.012376        640.7580      -0.3006486E-08
    0 T  611   0.4058365        64.59089        15.48206        4.012473        640.8609      -0.2980632E-08
    0 T  612   0.4064667        64.69118        15.45806        4.012571        640.9628      -0.2955006E-08
    0 T  613   0.4070968        64.79147        15.43413        4.012668        641.0638      -0.2929604E-08
    0 T  614   0.4077270        64.89177        15.41027        4.012765        641.1639      -0.2904426E-08
    0 T  615   0.4083572        64.99207        15.38649        4.012862        641.2631      -0.2882007E-08
    0 T  616   0.4089874        65.09237        15.36278        4.012960        641.3613      -0.2857277E-08
    0 T  617   0.4096176        65.19267        15.33915        4.013057        641.4587      -0.2832764E-08
    0 T  618   0.4102479        65.29297        15.31558        4.013154        641.5552      -0.2808466E-08
    0 T  619   0.4108781        65.39328        15.29209        4.013251        641.6508      -0.2784381E-08
    0 T  620   0.4115084        65.49359        15.26867        4.013349        641.7456      -0.2763196E-08
    0 T  621   0.4121386        65.59390        15.24532        4.013446        641.8394      -0.2739529E-08
    0 T  622   0.4127689        65.69422        15.22204        4.013543        641.9325      -0.2716070E-08
    0 T  623   0.4133992        65.79453        15.19883        4.013640        642.0247      -0.2692816E-08
    0 T  624   0.4140296        65.89485        15.17569        4.013737        642.1160      -0.2669767E-08
    0 T  625   0.4146599        65.99517        15.15262        4.013835        642.2066      -0.2646920E-08
    0 T  626   0.4152903        66.09550        15.12962        4.013932        642.2963      -0.2624274E-08
    0 T  627   0.4159206        66.19583        15.10669        4.014029        642.3852      -0.2601826E-08
    0 T  628   0.4165510        66.29615        15.08383        4.014126        642.4733      -0.2579576E-08
    0 T  629   0.4171814        66.39649        15.06104        4.014223        642.5606      -0.2557521E-08
    0 T  630   0.4178118        66.49682        15.03831        4.014320        642.6472      -0.2535660E-08
    0 T  631   0.4184423        66.59716        15.01566        4.014416        642.7329      -0.2513990E-08
    0 T  632   0.4190727        66.69749        14.99307        4.014513        642.8179      -0.2492511E-08
    0 T  633   0.4197032        66.79784        14.97054        4.014610        642.9022      -0.2471220E-08
    0 T  634   0.4203337        66.89818        14.94809        4.014707        642.9857      -0.2450117E-08
    0 T  635   0.4209641        66.99852        14.92570        4.014804        643.0684      -0.2430996E-08
    0 T  636   0.4215947        67.09887        14.90338        4.014900        643.1504      -0.2410266E-08
    0 T  637   0.4222252        67.19922        14.88112        4.014997        643.2317      -0.2389719E-08
    0 T  638   0.4228557        67.29958        14.85893        4.015094        643.3122      -0.2369351E-08
    0 T  639   0.4234863        67.39993        14.83681        4.015190        643.3920      -0.2349162E-08
    0 T  640   0.4241168        67.50029        14.81475        4.015286        643.4711      -0.2328533E-08
    0 T  641   0.4247474        67.60065        14.79276        4.015383        643.5495      -0.2308700E-08
    0 T  642   0.4253780        67.70101        14.77083        4.015479        643.6273      -0.2289040E-08
    0 T  643   0.4260086        67.80138        14.74896        4.015576        643.7043      -0.2269553E-08
    0 T  644   0.4266393        67.90175        14.72716        4.015672        643.7806      -0.2250237E-08
    0 T  645   0.4272699        68.00212        14.70542        4.015768        643.8563      -0.2231091E-08
    0 T  646   0.4279006        68.10249        14.68375        4.015864        643.9313      -0.2212113E-08
    0 T  647   0.4285312        68.20286        14.66214        4.015960        644.0057      -0.2193301E-08
    0 T  648   0.4291619        68.30324        14.64059        4.016056        644.0793      -0.2174655E-08
    0 T  649   0.4297926        68.40362        14.61911        4.016152        644.1524      -0.2156172E-08
