 Love_out_fail_model                                                              REF PER =   1.0 SECS


  LEVEL    RADIUS        RHO         VPV         VPH         VSV         VSH         ETA         QMU         QKAP
   293   6140319.0     3396.18     8303.38     8303.38     4461.77     4632.40     1.00000      143.00    57823.00
   294   6142319.0     3428.33     8382.45     8382.45     4504.77     4677.04     1.00000      143.00    57823.00
   295   6144319.0     3458.57     8456.84     8456.84     4545.28     4719.10     1.00000      143.00    57823.00
   296   6146319.0     3482.20     8515.09     8515.09     4577.11     4752.15     1.00000      143.00    57823.00
   297   6148319.0     3499.21     8557.14     8557.14     4600.24     4776.17     1.00000      143.00    57823.00
   298   6150319.0     3509.59     8582.99     8582.99     4614.68     4791.15     1.00000      143.00    57823.00
   299   6152319.0     3513.35     8592.66     8592.66     4620.40     4797.10     1.00000       80.00    57823.00
   300   6154319.0     3510.50     8586.13     8586.13     4617.43     4794.01     1.00000       80.00    57823.00
   301   6156319.0     3501.03     8563.43     8563.43     4605.76     4781.89     1.00000       80.00    57823.00
   302   6158319.0     3484.95     8524.56     8524.56     4585.38     4760.73     1.00000       80.00    57823.00
   303   6160319.0     3462.26     8469.52     8469.52     4556.30     4730.54     1.00000       80.00    57823.00
   304   6162319.0     3432.97     8404.88     8404.88     4518.52     4691.31     1.00000       80.00    57823.00
   305   6164319.0     3397.08     8313.57     8313.57     4472.03     4643.05     1.00000       80.00    57823.00
   306   6166319.0     3354.59     8206.18     8206.18     4416.85     4585.76     1.00000       80.00    57823.00
   307   6168319.0     3305.51     8082.76     8082.76     4352.96     4519.42     1.00000       80.00    57823.00
   308   6170319.0     3249.84     7943.32     7943.32     4280.37     4444.06     1.00000       80.00    57823.00
   309   6172319.0     3187.58     7787.91     7787.91     4199.07     4359.66     1.00000       80.00    57823.00
   310   6174319.0     3118.73     7616.54     7616.54     4109.08     4266.22     1.00000       80.00    57823.00
   311   6176319.0     3045.70     7435.09     7435.09     4013.54     4167.03     1.00000       80.00    57823.00
   312   6178319.0     2981.85     7276.18     7276.18     3930.06     4080.35     1.00000       80.00    57823.00
   313   6180319.0     2929.23     7144.80     7144.80     3861.36     4009.03     1.00000       80.00    57823.00
   314   6182319.0     2887.84     7040.91     7040.91     3807.44     3953.05     1.00000       80.00    57823.00
   315   6184319.0     2857.68     6964.45     6964.45     3768.31     3912.41     1.00000       80.00    57823.00
   316   6186319.0     2838.73     6915.37     6915.37     3743.95     3887.13     1.00000       80.00    57823.00
   317   6188319.0     2833.91     6900.76     6900.76     3738.24     3881.19     1.00000       80.00    57823.00
   318   6190319.0     2849.56     6935.94     6935.94     3759.50     3903.28     1.00000       80.00    57823.00
   319   6192319.0     2885.86     7021.36     7021.36     3808.04     3953.67     1.00000       80.00    57823.00
   320   6194319.0     2931.49     7129.39     7129.39     3868.91     4016.87     1.00000       80.00    57823.00
   321   6196319.0     2975.50     7233.37     7233.37     3927.65     4077.85     1.00000       80.00    57823.00
   322   6198319.0     3017.87     7333.29     7333.29     3984.25     4136.62     1.00000       80.00    57823.00
   323   6200319.0     3058.61     7429.16     7429.16     4038.72     4193.17     1.00000       80.00    57823.00
   324   6202319.0     3097.72     7521.00     7521.00     4091.06     4247.51     1.00000       80.00    57823.00
   325   6204319.0     3135.21     7608.80     7608.80     4141.26     4299.63     1.00000       80.00    57823.00
   326   6206319.0     3171.07     7692.57     7692.57     4189.33     4349.54     1.00000       80.00    57823.00
   327   6208319.0     3205.30     7772.33     7772.33     4235.27     4397.23     1.00000       80.00    57823.00
   328   6210319.0     3237.90     7848.07     7848.07     4279.07     4442.71     1.00000       80.00    57823.00
   329   6212319.0     3268.88     7919.80     7919.80     4320.74     4485.97     1.00000       80.00    57823.00
   330   6214319.0     3298.24     7987.54     7987.54     4360.28     4527.02     1.00000       80.00    57823.00
   331   6216319.0     3325.97     8051.29     8051.29     4397.68     4565.86     1.00000       80.00    57823.00
   332   6218319.0     3352.08     8111.05     8111.05     4432.95     4602.47     1.00000       80.00    57823.00
   333   6220319.0     3376.57     8166.84     8166.84     4466.08     4636.88     1.00000       80.00    57823.00
   334   6222319.0     3399.43     8218.65     8218.65     4497.09     4669.07     1.00000       80.00    57823.00
   335   6224319.0     3420.68     8266.50     8266.50     4525.96     4699.04     1.00000       80.00    57823.00
   336   6226319.0     3440.31     8310.39     8310.39     4552.69     4726.80     1.00000       80.00    57823.00
   337   6228319.0     3458.32     8350.34     8350.34     4577.30     4752.34     1.00000       80.00    57823.00
   338   6230319.0     3474.87     8386.73     8386.73     4599.98     4775.89     1.00000       80.00    57823.00
   339   6232319.0     3490.83     8421.64     8421.64     4621.88     4798.63     1.00000       80.00    57823.00
   340   6234319.0     3506.31     8455.38     8455.38     4643.16     4820.73     1.00000       80.00    57823.00
   341   6236319.0     3521.32     8487.95     8487.95     4663.83     4842.18     1.00000       80.00    57823.00
   342   6238319.0     3535.87     8519.36     8519.36     4683.87     4862.99     1.00000       80.00    57823.00
   343   6240319.0     3549.94     8549.59     8549.59     4703.30     4883.17     1.00000       80.00    57823.00
   344   6242319.0     3563.54     8578.67     8578.67     4722.11     4902.70     1.00000       80.00    57823.00
   345   6244319.0     3576.67     8606.58     8606.58     4740.31     4921.59     1.00000       80.00    57823.00
   346   6246319.0     3589.32     8633.33     8633.33     4757.89     4939.84     1.00000       80.00    57823.00
   347   6248319.0     3601.51     8658.92     8658.92     4774.84     4957.44     1.00000       80.00    57823.00
   348   6250319.0     3613.23     8683.36     8683.36     4791.19     4974.41     1.00000       80.00    57823.00
   349   6252319.0     3624.48     8710.51     8710.51     4806.91     4990.74     1.00000       80.00    57823.00
   350   6254319.0     3635.26     8738.56     8738.56     4822.02     5006.42     1.00000       80.00    57823.00
   351   6256319.0     3645.57     8765.48     8765.48     4836.51     5021.46     1.00000       80.00    57823.00
   352   6258319.0     3655.41     8791.29     8791.29     4850.38     5035.87     1.00000       80.00    57823.00
   353   6260319.0     3664.79     8815.99     8815.99     4863.63     5049.63     1.00000       80.00    57823.00
   354   6262319.0     3673.69     8839.57     8839.57     4876.27     5062.75     1.00000       80.00    57823.00
   355   6264319.0     3682.13     8862.03     8862.03     4888.29     5075.22     1.00000       80.00    57823.00
   356   6266319.0     3690.10     8883.37     8883.37     4899.69     5087.06     1.00000       80.00    57823.00
   357   6268319.0     3697.60     8903.60     8903.60     4910.47     5098.26     1.00000       80.00    57823.00
   358   6270319.0     3704.63     8922.72     8922.72     4920.64     5108.81     1.00000       80.00    57823.00
   359   6272319.0     3711.14     8940.58     8940.58     4930.11     5118.65     1.00000       80.00    57823.00
   360   6274319.0     3715.51     8953.29     8953.29     4936.74     5125.54     1.00000       80.00    57823.00
   361   6276319.0     3717.02     8959.09     8959.09     4939.57     5128.47     1.00000       80.00    57823.00
   362   6278319.0     3715.65     8957.98     8957.98     4938.58     5127.44     1.00000       80.00    57823.00
   363   6280319.0     3711.41     8949.95     8949.95     4933.78     5122.45     1.00000       80.00    57823.00
   364   6282319.0     3704.31     8935.01     8935.01     4925.16     5113.51     1.00000       80.00    57823.00
   365   6284319.0     3694.35     8913.14     8913.14     4912.73     5100.61     1.00000       80.00    57823.00
   366   6286319.0     3681.52     8884.36     8884.36     4896.49     5083.75     1.00000       80.00    57823.00
   367   6288319.0     3665.83     8848.65     8848.65     4876.44     5062.93     1.00000       80.00    57823.00
   368   6290319.0     3647.28     8806.01     8806.01     4852.58     5038.15     1.00000       80.00    57823.00
   369   6292319.0     3625.87     8756.45     8756.45     4824.90     5009.41     1.00000      600.00    57823.00
   370   6294319.0     3601.60     8699.96     8699.96     4793.41     4976.72     1.00000      600.00    57823.00
   371   6296319.0     3574.48     8636.52     8636.52     4758.11     4940.07     1.00000      600.00    57823.00
   372   6298319.0     3544.50     8566.15     8566.15     4718.99     4899.46     1.00000      600.00    57823.00
   373   6300319.0     3511.67     8488.85     8488.85     4676.07     4854.89     1.00000      600.00    57823.00
   374   6302319.0     3475.99     8404.63     8404.63     4629.33     4806.37     1.00000      600.00    57823.00
   375   6304319.0     3444.11     8329.56     8329.56     4587.64     4763.08     1.00000      600.00    57823.00
   376   6306319.0     3421.93     8277.90     8277.90     4558.86     4733.20     1.00000      600.00    57823.00
   377   6308319.0     3409.44     8249.67     8249.67     4542.98     4716.71     1.00000      600.00    57823.00
   378   6310319.0     3406.64     8244.88     8244.88     4540.00     4713.62     1.00000      600.00    57823.00
   379   6312319.0     3413.52     8263.52     8263.52     4549.93     4723.93     1.00000      600.00    57823.00
   380   6314319.0     3430.08     8305.60     8305.60     4572.77     4747.64     1.00000      600.00    57823.00
   381   6316319.0     3456.31     8371.13     8371.13     4608.51     4784.75     1.00000      600.00    57823.00
   382   6318319.0     3492.21     8460.11     8460.11     4657.15     4835.25     1.00000      600.00    57823.00
   383   6320319.0     3537.77     8572.56     8572.56     4718.70     4899.16     1.00000      600.00    57823.00
   384   6322319.0     3592.99     8708.46     8708.46     4793.16     4976.46     1.00000      600.00    57823.00
   385   6322319.0     3042.45     7465.63     7465.63     4121.12     4262.44     1.00000      600.00    57823.00
   386   6323000.0     3036.35     7445.13     7445.13     4109.80     4250.73     1.00000      600.00    57823.00
   387   6325000.0     3019.40     7388.07     7388.07     4078.31     4218.16     1.00000      600.00    57823.00
   388   6327000.0     3003.88     7335.62     7335.62     4049.35     4188.21     1.00000      600.00    57823.00
   389   6329000.0     2989.78     7287.77     7287.77     4022.94     4160.89     1.00000      600.00    57823.00
   390   6331000.0     2977.08     7244.53     7244.53     3999.07     4136.21     1.00000      600.00    57823.00
   391   6333000.0     2965.78     7205.90     7205.90     3977.75     4114.15     1.00000      600.00    57823.00
   392   6335000.0     2955.86     7171.88     7171.88     3958.97     4094.73     1.00000      600.00    57823.00
   393   6337000.0     2947.32     7142.47     7142.47     3942.73     4077.93     1.00000      600.00    57823.00
   394   6339000.0     2940.14     7117.66     7117.66     3929.03     4063.77     1.00000      600.00    57823.00
   395   6341000.0     2934.31     7097.46     7097.46     3917.88     4052.23     1.00000      600.00    57823.00
   396   6343000.0     2929.82     7081.86     7081.86     3909.28     4043.33     1.00000      600.00    57823.00
   397   6345000.0     2926.66     7070.88     7070.88     3903.21     4037.06     1.00000      600.00    57823.00
   398   6347000.0     2924.83     7064.50     7064.50     3899.69     4033.42     1.00000      600.00    57823.00
   399   6349000.0     2924.32     7062.72     7062.72     3898.71     4032.40     1.00000      600.00    57823.00
   400   6351000.0     2925.14     7065.56     7065.56     3900.28     4034.02     1.00000      600.00    57823.00
   401   6353000.0     2927.27     7073.00     7073.00     3904.39     4038.27     1.00000      600.00    57823.00
   402   6355000.0     2930.74     7085.05     7085.05     3911.04     4045.15     1.00000      600.00    57823.00
   403   6357000.0     2935.54     7101.71     7101.71     3920.23     4054.66     1.00000      600.00    57823.00
   404   6359000.0     2941.68     7122.98     7122.98     3931.97     4066.80     1.00000      600.00    57823.00
   405   6361000.0     2949.17     7148.85     7148.85     3946.25     4081.57     1.00000      600.00    57823.00
   406   6363000.0     2958.03     7179.33     7179.33     3963.08     4098.98     1.00000      600.00    57823.00
   407   6365000.0     2968.26     7214.41     7214.41     3982.45     4119.01     1.00000      600.00    57823.00
   408   6367000.0     2979.89     7254.11     7254.11     4004.36     4141.67     1.00000      600.00    57823.00
   409   6369000.0     2992.91     7298.41     7298.41     4028.81     4166.97     1.00000      999.00    57823.00
   410   6371000.0     3007.34     7347.32     7347.32     4055.81     4194.89     1.00000      999.00    57823.00

INTEGRATION PRECISION =  0.1000E-10  ROOT PRECISION =  0.1000E-10  GRAVITY CUT OFF =  0.1260     RAD/S


      MODE        W(RAD/S)       W(MHZ)          T(SECS)      GRP VEL(KM/S)        Q             RAYLQUO

    0 T  143   0.1045414        16.63828        60.10238        4.489495        144.7338      -0.1785330E-07
